seed	modeltype	epochs	datasetindex	nsites	true_pos	true_neg	false_pos	false_neg	distance
1	im	0	14	5	0	500	0	500	0
1	im	0	14	5	0	500	0	500	2
1	im	0	14	5	0	500	0	500	3
1	im	0	14	5	0	500	0	500	5
1	im	0	14	5	3	497	3	497	6
1	im	0	14	5	77	415	85	423	8
1	im	0	14	5	238	287	213	262	10
15	im	0	15	5	0	500	0	500	0
15	im	0	15	5	0	500	0	500	2
15	im	0	15	5	0	500	0	500	3
15	im	0	15	5	0	500	0	500	5
15	im	0	15	5	0	500	0	500	6
15	im	0	15	5	10	497	3	490	8
15	im	0	15	5	125	374	126	375	10
14	im	0	16	5	0	500	0	500	0
14	im	0	16	5	0	500	0	500	2
14	im	0	16	5	0	500	0	500	3
14	im	0	16	5	0	500	0	500	5
14	im	0	16	5	0	500	0	500	6
14	im	0	16	5	4	495	5	496	8
14	im	0	16	5	88	406	94	412	10
5	im	0	17	5	0	500	0	500	0
5	im	0	17	5	0	500	0	500	2
5	im	0	17	5	0	500	0	500	3
5	im	0	17	5	27	464	36	473	5
5	im	0	17	5	94	393	107	406	6
5	im	0	17	5	232	247	253	268	8
5	im	0	17	5	337	168	332	163	10
14	im	0	18	5	0	500	0	500	0
14	im	0	18	5	0	500	0	500	2
14	im	0	18	5	0	500	0	500	3
14	im	0	18	5	21	480	20	479	5
14	im	0	18	5	127	392	108	373	6
14	im	0	18	5	265	245	255	235	8
14	im	0	18	5	280	213	287	220	10
4	im	0	19	5	0	500	0	500	0
4	im	0	19	5	0	500	0	500	2
4	im	0	19	5	223	274	226	277	3
4	im	0	19	5	356	126	374	144	5
4	im	0	19	5	372	106	394	128	6
4	im	0	19	5	375	106	394	125	8
4	im	0	19	5	375	106	394	125	10
14	im	0	20	5	0	500	0	500	0
14	im	0	20	5	0	500	0	500	2
14	im	0	20	5	0	500	0	500	3
14	im	0	20	5	235	270	230	265	5
14	im	0	20	5	377	128	372	123	6
14	im	0	20	5	390	113	387	110	8
14	im	0	20	5	391	113	387	109	10
2	im	0	21	5	0	500	0	500	0
2	im	0	21	5	0	500	0	500	2
2	im	0	21	5	0	500	0	500	3
2	im	0	21	5	0	500	0	500	5
2	im	0	21	5	2	499	1	498	6
2	im	0	21	5	107	406	94	393	8
2	im	0	21	5	332	153	347	168	10
14	im	0	22	5	0	500	0	500	0
14	im	0	22	5	0	500	0	500	2
14	im	0	22	5	0	500	0	500	3
14	im	0	22	5	0	496	4	500	5
14	im	0	22	5	85	412	88	415	6
14	im	0	22	5	387	113	387	113	8
14	im	0	22	5	389	113	387	111	10
3	im	0	23	5	0	500	0	500	0
3	im	0	23	5	0	500	0	500	2
3	im	0	23	5	0	500	0	500	3
3	im	0	23	5	0	500	0	500	5
3	im	0	23	5	0	500	0	500	6
3	im	0	23	5	0	500	0	500	8
3	im	0	23	5	24	476	24	476	10
10	im	0	24	5	0	500	0	500	0
10	im	0	24	5	0	500	0	500	2
10	im	0	24	5	0	500	0	500	3
10	im	0	24	5	0	500	0	500	5
10	im	0	24	5	1	500	0	499	6
10	im	0	24	5	29	471	29	471	8
10	im	0	24	5	265	249	251	235	10
11	im	0	25	5	0	500	0	500	0
11	im	0	25	5	0	500	0	500	2
11	im	0	25	5	0	500	0	500	3
11	im	0	25	5	0	500	0	500	5
11	im	0	25	5	0	499	1	500	6
11	im	0	25	5	8	496	4	492	8
11	im	0	25	5	88	413	87	412	10
6	im	0	26	5	0	500	0	500	0
6	im	0	26	5	0	500	0	500	2
6	im	0	26	5	0	500	0	500	3
6	im	0	26	5	0	500	0	500	5
6	im	0	26	5	0	500	0	500	6
6	im	0	26	5	7	491	9	493	8
6	im	0	26	5	196	323	177	304	10
3	im	0	27	5	0	500	0	500	0
3	im	0	27	5	0	500	0	500	2
3	im	0	27	5	0	500	0	500	3
3	im	0	27	5	1	498	2	499	5
3	im	0	27	5	2	495	5	498	6
3	im	0	27	5	79	418	82	421	8
3	im	0	27	5	208	281	219	292	10
14	im	0	28	5	0	500	0	500	0
14	im	0	28	5	0	500	0	500	2
14	im	0	28	5	0	500	0	500	3
14	im	0	28	5	0	500	0	500	5
14	im	0	28	5	0	500	0	500	6
14	im	0	28	5	21	473	27	479	8
14	im	0	28	5	276	230	270	224	10
9	im	0	29	5	0	500	0	500	0
9	im	0	29	5	0	500	0	500	2
9	im	0	29	5	0	500	0	500	3
9	im	0	29	5	0	500	0	500	5
9	im	0	29	5	0	500	0	500	6
9	im	0	29	5	20	483	17	480	8
9	im	0	29	5	144	356	144	356	10
14	im	0	30	5	0	500	0	500	0
14	im	0	30	5	0	500	0	500	2
14	im	0	30	5	0	500	0	500	3
14	im	0	30	5	0	500	0	500	5
14	im	0	30	5	0	500	0	500	6
14	im	0	30	5	36	472	28	464	8
14	im	0	30	5	138	354	146	362	10
11	im	0	1	20	0	500	0	500	0
11	im	0	1	20	0	500	0	500	2
11	im	0	1	20	1	500	0	499	3
11	im	0	1	20	88	392	108	412	5
11	im	0	1	20	247	248	252	253	6
11	im	0	1	20	376	136	364	124	8
11	im	0	1	20	377	132	368	123	10
8	im	0	2	20	0	500	0	500	0
8	im	0	2	20	0	500	0	500	2
8	im	0	2	20	0	500	0	500	3
8	im	0	2	20	1	497	3	499	5
8	im	0	2	20	109	402	98	391	6
8	im	0	2	20	279	241	259	221	8
8	im	0	2	20	332	188	312	168	10
1	im	0	3	20	0	500	0	500	0
1	im	0	3	20	0	500	0	500	2
1	im	0	3	20	0	500	0	500	3
1	im	0	3	20	7	499	1	493	5
1	im	0	3	20	66	440	60	434	6
1	im	0	3	20	185	314	186	315	8
1	im	0	3	20	304	197	303	196	10
1	im	0	4	20	0	500	0	500	0
1	im	0	4	20	159	366	134	341	2
1	im	0	4	20	253	260	240	247	3
1	im	0	4	20	317	184	316	183	5
1	im	0	4	20	371	127	373	129	6
1	im	0	4	20	380	123	377	120	8
1	im	0	4	20	380	123	377	120	10
1	im	0	5	20	0	500	0	500	0
1	im	0	5	20	0	500	0	500	2
1	im	0	5	20	0	500	0	500	3
1	im	0	5	20	3	497	3	497	5
1	im	0	5	20	30	469	31	470	6
1	im	0	5	20	126	377	123	374	8
1	im	0	5	20	276	217	283	224	10
1	im	0	6	20	0	500	0	500	0
1	im	0	6	20	0	500	0	500	2
1	im	0	6	20	0	500	0	500	3
1	im	0	6	20	0	500	0	500	5
1	im	0	6	20	4	498	2	496	6
1	im	0	6	20	87	439	61	413	8
1	im	0	6	20	258	262	238	242	10
2	im	0	7	20	0	500	0	500	0
2	im	0	7	20	0	500	0	500	2
2	im	0	7	20	0	500	0	500	3
2	im	0	7	20	0	500	0	500	5
2	im	0	7	20	4	499	1	496	6
2	im	0	7	20	45	464	36	455	8
2	im	0	7	20	212	306	194	288	10
8	im	0	8	20	0	500	0	500	0
8	im	0	8	20	0	500	0	500	2
8	im	0	8	20	4	495	5	496	3
8	im	0	8	20	166	330	170	334	5
8	im	0	8	20	242	275	225	258	6
8	im	0	8	20	274	254	246	226	8
8	im	0	8	20	282	248	252	218	10
2	im	0	9	20	0	500	0	500	0
2	im	0	9	20	0	500	0	500	2
2	im	0	9	20	48	440	60	452	3
2	im	0	9	20	235	288	212	265	5
2	im	0	9	20	374	130	370	126	6
2	im	0	9	20	388	113	387	112	8
2	im	0	9	20	388	113	387	112	10
8	im	0	10	20	0	500	0	500	0
8	im	0	10	20	0	500	0	500	2
8	im	0	10	20	121	388	112	379	3
8	im	0	10	20	260	265	235	240	5
8	im	0	10	20	264	259	241	236	6
8	im	0	10	20	270	249	251	230	8
8	im	0	10	20	315	203	297	185	10
2	im	0	11	20	0	500	0	500	0
2	im	0	11	20	0	500	0	500	2
2	im	0	11	20	0	500	0	500	3
2	im	0	11	20	2	495	5	498	5
2	im	0	11	20	18	477	23	482	6
2	im	0	11	20	87	414	86	413	8
2	im	0	11	20	251	274	226	249	10
14	im	0	12	20	0	500	0	500	0
14	im	0	12	20	0	500	0	500	2
14	im	0	12	20	0	500	0	500	3
14	im	0	12	20	25	473	27	475	5
14	im	0	12	20	137	377	123	363	6
14	im	0	12	20	259	239	261	241	8
14	im	0	12	20	385	129	371	115	10
9	im	0	13	20	0	500	0	500	0
9	im	0	13	20	0	500	0	500	2
9	im	0	13	20	0	500	0	500	3
9	im	0	13	20	1	500	0	499	5
9	im	0	13	20	16	476	24	484	6
9	im	0	13	20	70	407	93	430	8
9	im	0	13	20	241	257	243	259	10
2	im	0	14	20	0	500	0	500	0
2	im	0	14	20	0	500	0	500	2
2	im	0	14	20	0	500	0	500	3
2	im	0	14	20	0	500	0	500	5
2	im	0	14	20	35	460	40	465	6
2	im	0	14	20	132	358	142	368	8
2	im	0	14	20	291	229	271	209	10
2	im	0	15	20	0	500	0	500	0
2	im	0	15	20	0	500	0	500	2
2	im	0	15	20	0	500	0	500	3
2	im	0	15	20	31	464	36	469	5
2	im	0	15	20	39	458	42	461	6
2	im	0	15	20	251	269	231	249	8
2	im	0	15	20	352	151	349	148	10
8	im	0	16	20	0	500	0	500	0
8	im	0	16	20	0	500	0	500	2
8	im	0	16	20	0	500	0	500	3
8	im	0	16	20	0	500	0	500	5
8	im	0	16	20	0	500	0	500	6
8	im	0	16	20	32	469	31	468	8
8	im	0	16	20	191	301	199	309	10
1	im	0	17	20	0	500	0	500	0
1	im	0	17	20	0	500	0	500	2
1	im	0	17	20	30	458	42	470	3
1	im	0	17	20	200	274	226	300	5
1	im	0	17	20	220	259	241	280	6
1	im	0	17	20	281	209	291	219	8
1	im	0	17	20	376	124	376	124	10
2	im	0	18	20	0	500	0	500	0
2	im	0	18	20	0	500	0	500	2
2	im	0	18	20	0	500	0	500	3
2	im	0	18	20	147	361	139	353	5
2	im	0	18	20	229	278	222	271	6
2	im	0	18	20	249	252	248	251	8
2	im	0	18	20	316	167	333	184	10
2	im	0	19	20	0	500	0	500	0
2	im	0	19	20	0	500	0	500	2
2	im	0	19	20	223	274	226	277	3
2	im	0	19	20	371	106	394	129	5
2	im	0	19	20	374	106	394	126	6
2	im	0	19	20	374	106	394	126	8
2	im	0	19	20	375	106	394	125	10
1	im	0	20	20	27	468	32	473	0
1	im	0	20	20	219	291	209	281	2
1	im	0	20	20	269	234	266	231	3
1	im	0	20	20	339	160	340	161	5
1	im	0	20	20	380	119	381	120	6
1	im	0	20	20	391	113	387	109	8
1	im	0	20	20	391	113	387	109	10
2	im	0	21	20	0	500	0	500	0
2	im	0	21	20	0	500	0	500	2
2	im	0	21	20	11	492	8	489	3
2	im	0	21	20	77	430	70	423	5
2	im	0	21	20	89	419	81	411	6
2	im	0	21	20	150	348	152	350	8
2	im	0	21	20	344	151	349	156	10
2	im	0	22	20	0	500	0	500	0
2	im	0	22	20	0	500	0	500	2
2	im	0	22	20	18	484	16	482	3
2	im	0	22	20	149	377	123	351	5
2	im	0	22	20	362	146	354	138	6
2	im	0	22	20	389	113	387	111	8
2	im	0	22	20	389	113	387	111	10
11	im	0	23	20	0	500	0	500	0
11	im	0	23	20	0	500	0	500	2
11	im	0	23	20	0	500	0	500	3
11	im	0	23	20	53	457	43	447	5
11	im	0	23	20	60	455	45	440	6
11	im	0	23	20	66	442	58	434	8
11	im	0	23	20	348	170	330	152	10
4	im	0	24	20	0	500	0	500	0
4	im	0	24	20	0	500	0	500	2
4	im	0	24	20	0	500	0	500	3
4	im	0	24	20	4	499	1	496	5
4	im	0	24	20	36	455	45	464	6
4	im	0	24	20	236	256	244	264	8
4	im	0	24	20	367	151	349	133	10
11	im	0	25	20	0	500	0	500	0
11	im	0	25	20	0	500	0	500	2
11	im	0	25	20	0	500	0	500	3
11	im	0	25	20	0	500	0	500	5
11	im	0	25	20	0	500	0	500	6
11	im	0	25	20	11	489	11	489	8
11	im	0	25	20	98	412	88	402	10
1	im	0	26	20	0	500	0	500	0
1	im	0	26	20	0	500	0	500	2
1	im	0	26	20	0	500	0	500	3
1	im	0	26	20	0	500	0	500	5
1	im	0	26	20	2	499	1	498	6
1	im	0	26	20	78	425	75	422	8
1	im	0	26	20	190	321	179	310	10
2	im	0	27	20	0	500	0	500	0
2	im	0	27	20	0	500	0	500	2
2	im	0	27	20	0	500	0	500	3
2	im	0	27	20	2	496	4	498	5
2	im	0	27	20	20	473	27	480	6
2	im	0	27	20	202	284	216	298	8
2	im	0	27	20	291	205	295	209	10
15	im	0	28	20	0	500	0	500	0
15	im	0	28	20	0	500	0	500	2
15	im	0	28	20	0	500	0	500	3
15	im	0	28	20	266	242	258	234	5
15	im	0	28	20	270	238	262	230	6
15	im	0	28	20	273	232	268	227	8
15	im	0	28	20	276	230	270	224	10
1	im	0	29	20	0	500	0	500	0
1	im	0	29	20	0	500	0	500	2
1	im	0	29	20	0	500	0	500	3
1	im	0	29	20	0	500	0	500	5
1	im	0	29	20	1	499	1	499	6
1	im	0	29	20	73	429	71	427	8
1	im	0	29	20	153	338	162	347	10
5	im	0	30	20	0	500	0	500	0
5	im	0	30	20	0	500	0	500	2
5	im	0	30	20	0	500	0	500	3
5	im	0	30	20	0	500	0	500	5
5	im	0	30	20	0	500	0	500	6
5	im	0	30	20	7	493	7	493	8
5	im	0	30	20	125	368	132	375	10
