seed	datasetindex	modeltype	nsites	oddsdeltatrain	oddsdelta
3	8	mice	20	4.716643024083459	7.524156890359297
4	8	mice	20	3.931933847789983	8.223905088447609
5	8	mice	20	5.358585055990572	8.155434171461646
6	8	mice	20	3.369005939569053	8.14319379627823
7	8	mice	20	5.560302681524081	8.253245196600076
8	8	mice	20	4.019989143903156	8.412209555549634
9	8	mice	20	4.741720692176191	8.167859921386926
10	8	mice	20	4.681424636741726	8.106109515430159
11	8	mice	20	4.538354006263938	8.247793206319528
12	8	mice	20	4.823987828711104	8.358216366004768
13	8	mice	20	5.1771513374497395	8.653138888408435
14	8	mice	20	5.726591224643497	8.29273023534767
15	8	mice	20	3.456930322743419	8.581807390071802
1	9	mice	20	0.2581405627691038	11.808801782114438
2	9	mice	20	0.6120473939451345	16.620625726543135
3	9	mice	20	0.7974922137602701	15.272508018808555
4	9	mice	20	0.7637168667066493	16.85215238714219
5	9	mice	20	0.6123155022455885	15.456443494138401
6	9	mice	20	0.6120290204927095	15.229060081538744
7	9	mice	20	0.47527096936802654	16.768878190775965
8	9	mice	20	0.7166579594311401	15.513525817154447
9	9	mice	20	1.0940922773173383	16.80439798441529
10	9	mice	20	0.29367297836471445	16.145522059627943
11	9	mice	20	0.22329860588271178	14.574129566417103
12	9	mice	20	0.9574309639300159	16.24187810550057
13	9	mice	20	0.6747508604979628	14.299288882698253
14	9	mice	20	1.3125351612330058	13.118262149340547
15	9	mice	20	1.1537655157839108	18.47818510498914
1	10	mice	20	4.273354486399795	10.852846109150617
2	10	mice	20	5.21340027573368	11.862093788360836
3	10	mice	20	3.693487820316637	12.051318561225955
4	10	mice	20	4.0986478911956175	11.914065650884112
5	10	mice	20	4.237785912762774	11.5849599442444
6	10	mice	20	3.0491817889879997	11.147798484939837
7	10	mice	20	3.8583935506163027	11.258977173025306
8	10	mice	20	2.9952788132688877	12.579788178128963
9	10	mice	20	3.2467003983358733	11.067358254713865
10	10	mice	20	3.6679002774336222	11.704303148520546
11	10	mice	20	4.242578822205501	12.105069105112
12	10	mice	20	3.2720954333841417	11.459509521407742
13	10	mice	20	3.6027774721076304	11.55447807762253
14	10	mice	20	2.675063924765359	11.54110872061481
15	10	mice	20	3.13314868149224	10.205269630707061
1	1	dbm	1	13.864844293450002	13.627354872181199
2	1	dbm	1	16.447462674901935	16.183229084049696
3	1	dbm	1	11.635446647390456	11.456725519742095
4	1	dbm	1	15.368222446291929	15.066542710538991
5	1	dbm	1	9.835552528745378	9.680483535801656
6	1	dbm	1	11.681718333186947	11.528310776334882
7	1	dbm	1	6.932875267589066	6.909473266471342
8	1	dbm	1	11.858097966786676	11.676108893796398
9	1	dbm	1	14.466574622344071	14.206738716760345
10	1	dbm	1	13.93219977677103	13.67016674447057
11	1	dbm	1	12.986625742316551	12.729155303513632
12	1	dbm	1	10.90451188840437	10.685602894076146
13	1	dbm	1	14.334426477247234	14.100683244870885
14	1	dbm	1	9.714933665984665	9.5996107284246
15	1	dbm	1	12.55692429894511	12.334226982883907
1	2	dbm	1	12.158050051227354	12.461078062099345
2	2	dbm	1	9.901932092260639	10.148681171109267
3	2	dbm	1	6.258177178758642	6.467325195232779
4	2	dbm	1	8.027166043475294	8.338342216471801
5	2	dbm	1	13.074095528287156	13.411840623514916
6	2	dbm	1	11.262917889274979	11.553686428837553
7	2	dbm	1	11.379015710999681	11.657752032965915
8	2	dbm	1	12.9005177340478	13.175610870253886
9	2	dbm	1	6.2843801117024665	6.532569176722611
10	2	dbm	1	7.646078000570553	7.905998126796474
11	2	dbm	1	12.208246962843264	12.473217136433446
12	2	dbm	1	7.439554494097373	7.681326398850022
13	2	dbm	1	10.381109784814939	10.615239659629905
14	2	dbm	1	12.297595473520001	12.649916341113785
15	2	dbm	1	8.321888712779804	8.626514624377423
1	3	dbm	1	13.139818337337053	15.157821694401079
2	3	dbm	1	6.7857264943064	8.206755242966413
3	3	dbm	1	9.689886999692293	11.523342607443569
4	3	dbm	1	7.868635328435676	9.425738415816097
5	3	dbm	1	6.439561692588435	7.915835256825399
6	3	dbm	1	7.759858522268215	9.50464110323912
7	3	dbm	1	7.601712163336195	9.2310817186878
8	3	dbm	1	11.43308848343185	13.471119386753918
9	3	dbm	1	8.01945255972156	9.742475352633951
10	3	dbm	1	9.529898394816943	11.54726733117014
11	3	dbm	1	11.014870661584228	12.896461060990182
12	3	dbm	1	8.880302248077342	10.633125129764867
13	3	dbm	1	9.943216034459656	11.998659934131307
14	3	dbm	1	10.303246064730718	12.196888425757296
15	3	dbm	1	9.6284309655882	11.523510910930407
1	4	dbm	1	27.07264527617428	32.1626611258885
2	4	dbm	1	18.98717600373517	23.209457166578225
3	4	dbm	1	27.910880938331445	33.10740608192094
4	4	dbm	1	32.078985378147465	37.60810673031636
5	4	dbm	1	26.045843359420136	31.055030651546986
6	4	dbm	1	25.964514483419855	30.856100206375476
7	4	dbm	1	28.502602927370415	33.591560387105055
8	4	dbm	1	29.984182231613026	35.34264321850039
9	4	dbm	1	24.620434449285312	29.390839490263268
10	4	dbm	1	37.46720906710383	43.35630285883058
11	4	dbm	1	33.43104076279995	39.06479106954482
12	4	dbm	1	16.73215402321058	20.58941907651536
13	4	dbm	1	42.06469214539173	48.32024234733755
14	4	dbm	1	37.49621754040462	43.414900252820956
15	4	dbm	1	22.701737278617692	27.25721704480753
1	5	dbm	1	2.4449132951513515	2.992558978671107
2	5	dbm	1	3.735549211723799	4.358095719552919
3	5	dbm	1	2.685277539862757	3.33352049037807
4	5	dbm	1	2.827386820923269	3.4782578661583967
5	5	dbm	1	2.817129684212979	3.372219039756932
6	5	dbm	1	3.307065268736134	3.8568303039356944
7	5	dbm	1	2.6318794978079025	3.2082230120189785
8	5	dbm	1	3.0511674092447465	3.554398786597576
9	5	dbm	1	2.3737135575582333	2.8450601695677395
10	5	dbm	1	3.1134816068890654	3.561131336569317
11	5	dbm	1	2.1978088421891266	2.573983217251164
12	5	dbm	1	2.333412839271081	2.837901052479887
13	5	dbm	1	3.3331931966700847	3.8149069193562135
14	5	dbm	1	2.5143676944851348	3.0929564390834168
15	5	dbm	1	3.3485099345146976	3.8411860607720993
1	6	dbm	1	5.611268453760524	5.793422154911664
2	6	dbm	1	2.6253566068317484	2.793516355491273
3	6	dbm	1	6.535415052207779	6.690581715347763
4	6	dbm	1	5.815509442732649	6.008570967827802
5	6	dbm	1	7.0259722945755465	7.213365475165744
6	6	dbm	1	6.0045185781596455	6.203576495540369
7	6	dbm	1	2.802822263170649	2.90301764312671
8	6	dbm	1	6.248403949347173	6.429308610628527
9	6	dbm	1	6.711214633462233	6.863776036269679
10	6	dbm	1	6.993034672257162	7.173275352614319
11	6	dbm	1	5.177989150474122	5.269979360697853
12	6	dbm	1	4.266798363708431	4.410388665004911
13	6	dbm	1	4.446964116317366	4.5942779669202
14	6	dbm	1	4.090497350629113	4.275557677891731
15	6	dbm	1	2.3890005253945814	2.492003444215811
1	7	dbm	1	1.8081919976007221	2.081833516361913
2	7	dbm	1	1.714213957414401	1.9052228996831615
3	7	dbm	1	2.6236099487872053	2.874279605143851
4	7	dbm	1	1.7185664248067933	2.0130608946310486
5	7	dbm	1	1.4677809032219007	1.674953264186176
6	7	dbm	1	1.9176507740549313	2.276579327388645
7	7	dbm	1	1.8026344433661194	2.1002208531314857
8	7	dbm	1	1.789468398347126	2.085069401255885
9	7	dbm	1	1.593846234700186	1.7489516182759863
10	7	dbm	1	2.057615960229477	2.3400193531892217
11	7	dbm	1	2.0000022301375755	2.266048137189274
12	7	dbm	1	1.7621763850705556	1.9671852429682075
13	7	dbm	1	1.9727218450768367	2.2065335923005502
14	7	dbm	1	1.6144541647752304	1.8789595503918852
15	7	dbm	1	2.120854071747009	2.3388722835124414
1	8	dbm	1	4.608706753793051	4.982791260658422
2	8	dbm	1	5.1630692814565435	5.5686625050355385
3	8	dbm	1	5.042922188266881	5.39364175391971
4	8	dbm	1	2.3630443040174276	2.862874763315688
5	8	dbm	1	2.0675998975071503	2.594483081893102
6	8	dbm	1	4.6917624341501805	5.176498006418988
7	8	dbm	1	4.784793422107651	5.481776270005056
8	8	dbm	1	5.572495554572864	5.9123250111148575
9	8	dbm	1	4.445979569207542	4.94523086802652
10	8	dbm	1	5.125153730029303	5.542770941279461
11	8	dbm	1	4.41059518189399	4.761218411623504
12	8	dbm	1	5.190852113489617	5.596337971716678
13	8	dbm	1	3.266670622392732	3.8175890528237804
14	8	dbm	1	3.243945656949274	3.6651309671224817
15	8	dbm	1	2.3977657755827537	2.947191262717282
1	9	dbm	1	15.214820555558076	17.515610601002855
2	9	dbm	1	18.554938072576693	20.939261517657062
3	9	dbm	1	13.670929619522608	15.976234388342831
4	9	dbm	1	16.433508784375807	18.802817513948497
5	9	dbm	1	7.950381681303121	9.696657543199494
6	9	dbm	1	18.35330525149727	20.712865621370938
7	9	dbm	1	19.253556741138425	21.70704073869614
8	9	dbm	1	14.687659557673868	17.101035124630936
9	9	dbm	1	12.236849796265277	14.420948416069296
10	9	dbm	1	20.7590704167523	23.128651152622886
11	9	dbm	1	21.377602593913647	23.791105501468422
12	9	dbm	1	12.513908029617777	14.643426469874822
13	9	dbm	1	17.251612189288288	19.718017592121022
14	9	dbm	1	15.306412676553126	17.53980710073777
15	9	dbm	1	14.577833519441207	16.96049603241299
1	10	dbm	1	2.3520488759228404	3.0516770006759635
2	10	dbm	1	3.5600262126311017	4.169423909570888
3	10	dbm	1	3.8388722784832345	4.77932843544122
4	10	dbm	1	2.9645633393122077	3.636034873168786
5	10	dbm	1	3.2501529531498696	4.259547930577271
6	10	dbm	1	5.365264992835656	6.751042002183339
7	10	dbm	1	2.7261559951270247	3.4246424508215116
8	10	dbm	1	3.247493745568292	4.324766946319513
9	10	dbm	1	3.511991109556993	4.743508618220942
10	10	dbm	1	2.643950312324052	3.424149773608365
11	10	dbm	1	3.3635948433827965	4.010076805669801
12	10	dbm	1	3.912041280369459	4.452627191897462
13	10	dbm	1	3.8254301713494554	4.490696901690269
14	10	dbm	1	3.8120745019379765	4.82321945999773
15	10	dbm	1	3.767909102136431	4.833023267143799
1	1	dbm	2	12.784510046237992	14.21251871092904
2	1	dbm	2	11.442137065204252	12.957281445516797
3	1	dbm	2	11.945097314137401	13.08515840260963
4	1	dbm	2	11.218342845722601	11.91248381632286
5	1	dbm	2	12.56588126521462	12.301379942085095
6	1	dbm	2	9.4637116972185	11.320863735866297
7	1	dbm	2	9.029107086670964	8.042294633638193
8	1	dbm	2	8.52712929803648	8.953860262783882
9	1	dbm	2	12.612679483282259	14.679144329467794
10	1	dbm	2	12.34772377409331	13.648113506858255
11	1	dbm	2	11.786530087423204	13.310285805367492
12	1	dbm	2	11.124079801320779	11.544764333126341
13	1	dbm	2	11.27315804023374	12.240133323027454
14	1	dbm	2	12.051867656406138	12.466170557387814
15	1	dbm	2	12.479492957904228	14.152298895207965
1	2	dbm	2	10.787110593007096	13.84716490200808
2	2	dbm	2	9.655093040431419	12.239217356008716
3	2	dbm	2	11.151112829652066	11.653780872484829
4	2	dbm	2	9.86365442754417	13.567345893333766
5	2	dbm	2	7.639216151768755	11.156283230111114
6	2	dbm	2	10.571126317808627	13.823768537447908
7	2	dbm	2	9.324006187276979	10.535601181376675
8	2	dbm	2	7.992753418330717	12.167708169542138
9	2	dbm	2	14.662980476472871	16.118493676861302
10	2	dbm	2	13.434266412392931	14.388608003152179
11	2	dbm	2	12.687736779241689	14.126205330457218
12	2	dbm	2	10.03912984323119	13.360235356850962
13	2	dbm	2	12.236146353314176	15.48480258679202
14	2	dbm	2	9.794983587227984	13.22764783578236
15	2	dbm	2	12.32815975142604	14.998228854061804
1	3	dbm	2	9.436042719434958	12.763431079790019
2	3	dbm	2	10.518202792835758	14.461059284856583
3	3	dbm	2	10.777863848279297	14.315180806698772
4	3	dbm	2	8.774091072995486	10.79585373452826
5	3	dbm	2	7.837322855308109	10.587935052631282
6	3	dbm	2	9.036276139878112	12.312971506996222
7	3	dbm	2	6.839558542675378	9.671895516614157
8	3	dbm	2	9.984767870926671	14.017447814324719
9	3	dbm	2	5.886250051912042	8.33510857868972
10	3	dbm	2	9.17459999573516	12.95075638188135
11	3	dbm	2	9.305461599242042	12.564587608436915
12	3	dbm	2	6.790525287614617	9.137931201764557
13	3	dbm	2	10.61018112420396	15.215773279695455
14	3	dbm	2	9.651164054776466	13.48445532646695
15	3	dbm	2	9.500532905870964	12.859743823828124
1	4	dbm	2	25.708120897757514	30.478287977729355
2	4	dbm	2	28.22503575508182	41.98583803651613
3	4	dbm	2	30.304324478929683	45.24430798454626
4	4	dbm	2	32.347479956760644	45.067742427480944
5	4	dbm	2	29.129754561344754	44.288605448677714
6	4	dbm	2	26.1995299103053	40.46317768427295
7	4	dbm	2	31.13007713137228	38.953751164432134
8	4	dbm	2	32.95058914462053	45.19325370888782
9	4	dbm	2	28.535435770657436	34.00928029380387
10	4	dbm	2	32.2100934064949	42.75237567926823
11	4	dbm	2	29.61703002812913	35.62070034464099
12	4	dbm	2	32.870704125915864	44.121251932431754
13	4	dbm	2	30.376566247444092	40.96107889063518
14	4	dbm	2	31.557207571895233	42.35104631132685
15	4	dbm	2	29.657420231074294	40.96195250493749
1	5	dbm	2	3.243508206088944	4.449393990046819
2	5	dbm	2	3.087096301386864	3.507148406499674
3	5	dbm	2	2.6185233471479257	3.4742042708874026
4	5	dbm	2	1.9809277852922729	2.894503808417996
5	5	dbm	2	2.1490603027441884	2.951548112552728
6	5	dbm	2	2.4778665870407215	2.7479323569014626
7	5	dbm	2	1.8353996328224398	2.6367329249094884
8	5	dbm	2	2.106718344990626	3.278671857451912
9	5	dbm	2	2.221813421393065	2.6998171011620857
10	5	dbm	2	2.2591697521338756	3.181410140471994
11	5	dbm	2	1.7661938365447658	2.4676523411890487
12	5	dbm	2	2.7286078711674455	3.413071719701228
13	5	dbm	2	2.476282405072646	2.9849809577495603
14	5	dbm	2	2.0729894478120756	3.0651544206037578
15	5	dbm	2	2.200000437926339	2.8453998771869324
1	6	dbm	2	2.72769021484755	2.530876945150458
2	6	dbm	2	5.725886965835879	6.324485485420649
3	6	dbm	2	4.663919273687931	5.628098073738772
4	6	dbm	2	6.187643848906203	7.068864307619286
5	6	dbm	2	2.449300923976249	2.579197100682369
6	6	dbm	2	4.528838820753714	5.2633579909683865
7	6	dbm	2	3.7162832444839498	4.521311010444772
8	6	dbm	2	4.161616668228129	5.254063231760162
9	6	dbm	2	4.172467810727241	4.982398283484537
10	6	dbm	2	3.94612747381694	4.165199618254392
11	6	dbm	2	3.597639430354569	4.558513672252478
12	6	dbm	2	4.252560092111732	5.096667056212721
13	6	dbm	2	3.4013802442059418	3.4400679189712196
14	6	dbm	2	3.4881856202019224	4.182524507061104
15	6	dbm	2	5.917893346410531	7.074524500494968
1	7	dbm	2	1.8783301551948028	2.0931793347041046
2	7	dbm	2	1.574740272495331	2.0743903951212843
3	7	dbm	2	1.6364185237268336	2.0116335205533398
4	7	dbm	2	1.8144948283338083	2.2474052780480784
5	7	dbm	2	1.649221563451137	1.9651282131323482
6	7	dbm	2	1.7045556055233222	2.2530425991830128
7	7	dbm	2	2.075319756092913	2.573037524576424
8	7	dbm	2	1.8475682143813956	2.4212431713131877
9	7	dbm	2	1.8507205331683356	2.2689983652752255
10	7	dbm	2	1.886474068363328	2.326160526629656
11	7	dbm	2	1.7875242039796784	2.206713673928192
12	7	dbm	2	1.6020462741549866	1.993338410329803
13	7	dbm	2	1.5000039720314264	1.928123250101097
14	7	dbm	2	1.7170082379789904	2.007885126944188
15	7	dbm	2	1.7757026587877287	2.175174029202801
1	8	dbm	2	4.76245134495721	5.395486786402135
2	8	dbm	2	4.591645529710431	5.969892905667446
3	8	dbm	2	3.333094718045892	4.088761938813208
4	8	dbm	2	3.7362168696562112	4.587039917402459
5	8	dbm	2	2.3624136255799506	3.666675066746905
6	8	dbm	2	3.184209452873088	4.548173687157675
7	8	dbm	2	4.305559848271647	5.295601785432257
8	8	dbm	2	4.289017601469256	3.4039860182439354
9	8	dbm	2	3.3628469227185778	4.827600576282223
10	8	dbm	2	2.4789361645517567	3.5099758142109154
11	8	dbm	2	2.971831378654187	4.641652215406278
12	8	dbm	2	3.0230984204708964	4.415385225113866
13	8	dbm	2	3.869467302336596	5.139787922057465
14	8	dbm	2	2.96707613764796	3.3850145825456313
15	8	dbm	2	2.6545443276392366	3.109179493085681
1	9	dbm	2	13.410628959355625	19.232899334186165
2	9	dbm	2	13.059684112953724	22.89301122095824
3	9	dbm	2	14.170036822579373	21.295956978764075
4	9	dbm	2	14.572577526457165	20.229634428606662
5	9	dbm	2	13.62729581861707	19.900139792664252
6	9	dbm	2	16.298421890113804	22.998135160830525
7	9	dbm	2	16.22671867558008	22.910825330469482
8	9	dbm	2	14.818535093315898	22.110970887611348
9	9	dbm	2	16.0435156774735	23.28550685075059
10	9	dbm	2	16.22897947272855	23.649035248551577
11	9	dbm	2	13.609818671009055	19.636751152920098
12	9	dbm	2	17.09051951757051	21.92102644411344
13	9	dbm	2	19.236948683602794	25.165573981177413
14	9	dbm	2	12.11313978034828	19.017939208440463
15	9	dbm	2	18.365043680128995	22.651327092468957
1	10	dbm	2	2.933134482476243	5.648902527847378
2	10	dbm	2	5.509943696316906	5.897473503441577
3	10	dbm	2	4.049421688978773	5.472875484864025
4	10	dbm	2	2.87431918688467	4.870506692299958
5	10	dbm	2	3.4749568838178013	5.713751264913728
6	10	dbm	2	3.479957207680485	3.5100502713507886
7	10	dbm	2	3.019714927681283	4.909599276888579
8	10	dbm	2	3.053631632035721	5.207263188263317
9	10	dbm	2	4.320580506234178	6.284135247370857
10	10	dbm	2	3.466480622418344	4.7402712928430795
11	10	dbm	2	3.413236431043817	5.191395155333574
12	10	dbm	2	3.705528601407623	5.196323241238634
13	10	dbm	2	4.399958310164247	7.208117401415559
14	10	dbm	2	3.803625824258812	4.751391370576223
15	10	dbm	2	4.273647858026707	5.996487310448139
1	1	dbm	5	7.66168973260974	10.138935194044759
2	1	dbm	5	8.719721867566243	13.4591162538501
3	1	dbm	5	7.146061958621509	11.547452959122221
4	1	dbm	5	7.33246683569082	10.158771769108766
5	1	dbm	5	6.6568213440773745	9.541328903603171
6	1	dbm	5	6.4804316853636	8.733447075163129
7	1	dbm	5	5.6663003005959585	10.678083310299582
8	1	dbm	5	6.72858758907016	11.54555477180551
9	1	dbm	5	8.612993189774238	12.266114592470673
10	1	dbm	5	7.56168874568552	11.183668908231523
11	1	dbm	5	7.390347787394544	9.479341699999107
12	1	dbm	5	7.557250362585401	11.597276572976238
13	1	dbm	5	6.9989630805185135	9.91318600979675
14	1	dbm	5	6.811993239714344	12.071804278202974
15	1	dbm	5	4.745003873281168	9.074232676077528
1	2	dbm	5	9.904889499958934	16.20707737434582
2	2	dbm	5	9.65724856006707	15.401956170700249
3	2	dbm	5	10.185010409383757	16.4504896493435
4	2	dbm	5	9.804460975772704	16.216392638148843
5	2	dbm	5	9.62421680829118	15.659636066476052
6	2	dbm	5	9.656674583940422	16.480555127482084
7	2	dbm	5	10.729324297022224	17.470069093661436
8	2	dbm	5	10.547191049343747	16.265905175321382
9	2	dbm	5	11.285163648812887	17.6129074785394
10	2	dbm	5	11.009576759192708	16.35534971873336
11	2	dbm	5	10.35423115048761	15.828390566207297
12	2	dbm	5	9.483442627371781	14.58469541098374
13	2	dbm	5	10.153956097072232	15.825670451884076
14	2	dbm	5	10.442434402633554	17.143047196574866
15	2	dbm	5	10.223844968659874	16.929716272059295
1	3	dbm	5	5.9605617114134555	12.519416610786449
2	3	dbm	5	7.897506419235419	14.521900173745575
3	3	dbm	5	5.46960557617365	12.145291817893341
4	3	dbm	5	6.890868022895965	13.69563608358329
5	3	dbm	5	8.31148523000792	14.37759536199379
6	3	dbm	5	8.079867897146059	14.306191561370921
7	3	dbm	5	6.649567154291524	12.996258595057425
8	3	dbm	5	6.063157702624396	13.788923295608617
9	3	dbm	5	7.737996614232395	14.224797423477886
10	3	dbm	5	6.025413359663425	12.817153567233309
11	3	dbm	5	7.573741248246326	13.713005347315836
12	3	dbm	5	7.047456976815945	13.629416206485455
13	3	dbm	5	6.305779214735789	12.04669238160479
14	3	dbm	5	8.019718941670101	15.513958888561831
15	3	dbm	5	7.91046887045151	13.838957784863123
1	4	dbm	5	22.29039128725635	43.106895788193555
2	4	dbm	5	14.49701959147767	37.234453997239704
3	4	dbm	5	18.065136974877237	41.164434881613936
4	4	dbm	5	19.149167028280154	42.33100716956559
5	4	dbm	5	20.68400633416248	41.938743724665514
